55157,DARS2,Q6PI48
26007,TKFC,Q3LXA3
387032,ZKSCAN4,Q969J2
23086,EXPH5,Q8NEV8
10666,CD226,Q15762
221895,JAZF1,Q86VZ6
699,BUB1,O43683
55356,SLC22A15,Q8IZD6
54928,IMPAD1,Q9NX62
6275,S100A4,P26447
23557,SNAPIN,O95295
83752,LONP2,Q86WA8
8723,SNX4,O95219
253935,ANGPTL5,Q86XS5
1266,CNN3,Q15417
3739,KCNA4,P22459
10270,AKAP8,O43823
7799,PRDM2,Q13029
2887,GRB10,Q13322
90411,MCFD2,Q8NI22
161502,CFAP161,Q6P656
79173,C19orf57,Q0VDD7
64208,POPDC3,Q9HBV1
80318,GKAP1,Q5VSY0
26228,STAP1,Q9ULZ2
1122,CHML,P26374
2048,EPHB2,P29323
10745,PHTF1,Q9UMS5
8658,TNKS,O95271
51692,CPSF3,Q9UKF6
1075,CTSC,P53634
7553,ZNF7,P17097
29100,TMEM208,Q9BTX3
23306,NEMP1,O14524
7402,UTRN,P46939
1008,CDH10,Q9Y6N8
124773,C17orf64,Q86WR6
84461,NEURL4,Q96JN8
8642,DCHS1,Q96JQ0
,KCNH2,Q12809
7703,PCGF2,P35227
6004,RGS16,O15492
4158,MC2R,Q01718
55505,NOP10,Q9NPE3
153364,MBLAC2,Q68D91
375035,SFT2D2,O95562
79711,IPO4,Q8TEX9
115827,RAB3C,Q96E17
168374,ZNF92,Q03936
662,BNIP1,Q12981
5876,RABGGTB,P53611
53635,PTOV1,Q86YD1
1607,DGKB,Q9Y6T7
23635,SSBP2,P81877
7072,TIA1,P31483
54874,FNBP1L,Q5T0N5
8209,GATD3B,A0A0B4J2D5
8209,GATD3A,P0DPI2
196527,ANO6,Q4KMQ2
84930,MASTL,Q96GX5
128178,EDARADD,Q8WWZ3
10249,GLYAT,Q6IB77
1855,DVL1,O14640
51528,JKAMP,Q9P055
9262,STK17B,O94768
63926,ANKEF1,Q9NU02
257236,CCDC96,Q2M329
23708,GSPT2,Q8IYD1
151254,C2CD6,Q53TS8
11320,MGAT4A,Q9UM21
57711,ZNF529,Q6P280
9734,HDAC9,Q9UKV0
5747,PTK2,Q05397
286336,FAM78A,Q5JUQ0
282679,AQP11,Q8NBQ7
1349,COX7B,P24311
10193,RNF41,Q9H4P4
4714,NDUFB8,O95169
79750,ZNF385D,Q9H6B1
26135,SERBP1,Q8NC51
352909,DNAAF3,Q8N9W5
7711,ZNF155,Q12901
56180,MOSPD1,Q9UJG1
133746,JMY,Q8N9B5
158506,CBLL2,Q8N7E2
6605,SMARCE1,Q969G3
820,CAMP,P49913
262,AMD1,P17707
84833,ATP5MD,Q96IX5
5786,PTPRA,P18433
51056,LAP3,P28838
10069,RWDD2B,P57060
4185,ADAM11,O75078
388677,NOTCH2NLC,P0DPK4
388677,NOTCH2NLA,Q7Z3S9
2171,FABP5,Q01469
55735,DNAJC11,Q9NVH1
29035,C16orf72,Q14CZ0
126298,IRGQ,Q8WZA9
91392,ZNF502,Q8TBZ5
1068,CETN1,Q12798
6051,RNPEP,Q9H4A4
4359,MPZ,P25189
51002,TPRKB,Q9Y3C4
10343,PKDREJ,Q9NTG1
6696,SPP1,P10451
11341,SCRG1,O75711
874,CBR3,O75828
79161,TMEM243,Q9BU79
9557,CHD1L,Q86WJ1
57568,SIPA1L2,Q9P2F8
3161,HMMR,O75330
23137,SMC5,Q8IY18
5535,PPP3R2,Q96LZ3
9520,NPEPPS,P55786
1497,CTNS,O60931
1997,ELF1,P32519
63974,NEUROD6,Q96NK8
9400,RECQL5,O94762
55224,ETNK2,Q9NVF9
51023,MRPS18C,Q9Y3D5
23149,FCHO1,O14526
10555,AGPAT2,O15120
29085,PHPT1,Q9NRX4
390010,NKX1-2,Q9UD57
6867,TACC1,O75410
23499,MACF1,Q9UPN3
84759,PCGF1,Q9BSM1
91978,TPGS1,Q6ZTW0
91227,GGTLC2,Q14390
5716,PSMD10,O75832
7216,TRO,Q12816
1967,EIF2B1,Q14232
27095,TRAPPC3,O43617
79607,FAM118B,Q9BPY3
26959,HBP1,O60381
51661,FKBP7,Q9Y680
54738,FEV,Q99581
51491,NOP16,Q9Y3C1
57151,LYZL6,O75951
29914,UBIAD1,Q9Y5Z9
54468,MIOS,Q9NXC5
8673,VAMP8,Q9BV40
8089,YEATS4,O95619
6348,CCL3,P10147
6671,SP4,Q02446
1303,COL12A1,Q99715
7270,TTF1,Q15361
1187,CLCNKA,P51800
9819,TSC22D2,O75157
90,ACVR1,Q04771
5587,PRKD1,Q15139
10962,MLLT11,Q13015
79616,CCNJL,Q8IV13
222223,KIAA1324L,A8MWY0
57157,PHTF2,Q8N3S3
142910,LIPJ,Q5W064
253650,ANKRD18A,Q8IVF6
51204,TACO1,Q9BSH4
2788,GNG7,O60262
388199,PRR25,Q96S07
84920,ALG10,Q5BKT4
55755,CDK5RAP2,Q96SN8
10284,SAP18,O00422
9928,KIF14,Q15058
23753,SDF2L1,Q9HCN8
57862,ZNF410,Q86VK4
3149,HMGB3,O15347
1780,DYNC1I1,O14576
3890,KRT84,Q9NSB2
81610,FAM83D,Q9H4H8
56963,RGMA,Q96B86
9722,NOS1AP,O75052
10395,DLC1,Q96QB1
55929,DMAP1,Q9NPF5
23216,TBC1D1,Q86TI0
203076,C8orf74,Q6P047
10755,GIPC1,O14908
59338,PLEKHA1,Q9HB21
50814,NSDHL,Q15738
27304,MOCS3,O95396
55471,NDUFAF7,Q7L592
10732,TCFL5,Q9UL49
26232,FBXO2,Q9UK22
9701,PPP6R2,O75170
148398,SAMD11,Q96NU1
306,ANXA3,P12429
54436,SH3TC1,Q8TE82
54910,SEMA4C,Q9C0C4
9203,ZMYM3,Q14202
8905,AP1S2,P56377
5283,PIGH,Q14442
146223,CMTM4,Q8IZR5
84861,KLHL22,Q53GT1
83442,SH3BGRL3,Q9H299
10569,SLU7,O95391
257169,C9orf43,Q8TAL5
51107,APH1A,Q96BI3
136895,C7orf31,Q8N865
123920,CMTM3,Q96MX0
1470,CST2,P09228
148789,B3GALNT2,Q8NCR0
950,SCARB2,Q14108
51478,HSD17B7,P56937
9188,DDX21,Q9NR30
84330,ZNF414,Q96IQ9
11177,BAZ1A,Q9NRL2
8202,NCOA3,Q9Y6Q9
8178,ELL,P55199
9682,KDM4A,O75164
2262,GPC5,P78333
23321,TRIM2,Q9C040
10654,PMVK,Q15126
134353,LSM11,P83369
51028,VPS36,Q86VN1
90634,N4BP2L1,Q5TBK1
3269,HRH1,P35367
57663,USP29,Q9HBJ7
80326,WNT10A,Q9GZT5
51206,GP6,Q9HCN6
51111,KMT5B,Q4FZB7
65110,UPF3A,Q9H1J1
3656,IRAK2,O43187
5968,REG1B,P48304
1374,CPT1A,P50416
6303,SAT1,P21673
3280,HES1,Q14469
58526,MID1IP1,Q9NPA3
9497,SLC4A7,Q9Y6M7
51439,FAM8A1,Q9UBU6
347487,CXorf66,Q5JRM2
57178,ZMIZ1,Q9ULJ6
3831,KLC1,Q07866
339487,ZBTB8OS,Q8IWT0
388335,TMEM220,Q6QAJ8
164,AP1G1,O43747
140870,WFDC6,Q9BQY6
196294,IMMP1L,Q96LU5
2829,XCR1,P46094
285282,RABL3,Q5HYI8
3069,HDLBP,Q00341
26284,ERAL1,O75616
9368,SLC9A3R1,O14745
51205,ACP6,Q9NPH0
10856,RUVBL2,Q9Y230
80864,EGFL8,Q99944
965,CD58,P19256
23538,OR52A1,Q9UKL2
1476,CSTB,P04080
81566,CSRNP2,Q9H175
83759,RBM4B,Q9BQ04
3608,ILF2,Q12905
2729,GCLC,P48506
9533,POLR1C,O15160
51029,DESI2,Q9BSY9
5537,PPP6C,O00743
23636,NUP62,P37198
23521,RPL13A,P40429
80011,PSME3IP1,Q9GZU8
57795,BRINP2,Q9C0B6
8464,SUPT3H,O75486
84502,JPH4,Q96JJ6
7122,CLDN5,O00501
1112,FOXN3,O00409
23136,EPB41L3,Q9Y2J2
147841,SPC24,Q8NBT2
420,ART4,Q93070
127687,C1orf122,Q6ZSJ8
23551,RASD2,Q96D21
200895,DHFR2,Q86XF0
11339,OIP5,O43482
280636,SELENOH,Q8IZQ5
55743,CHFR,Q96EP1
5567,PRKACB,P22694
10239,AP3S2,P59780
4017,LOXL2,Q9Y4K0
221908,PPP1R35,Q8TAP8
701,BUB1B,O60566
64748,PLPPR2,Q96GM1
23064,SETX,Q7Z333
10494,STK25,O00506
84449,ZNF333,Q96JL9
5527,PPP2R5C,Q13362
206358,SLC36A1,Q7Z2H8
3035,HARS1,P12081
130888,FBXO36,Q8NEA4
84141,EVA1A,Q9H8M9
26154,ABCA12,Q86UK0
5217,PFN2,P35080
79697,RIOX1,Q9H6W3
284422,SMIM24,O75264
56478,EIF4ENIF1,Q9NRA8
219539,YPEL4,Q96NS1
94015,TTYH2,Q9BSA4
11000,SLC27A3,Q5K4L6
253738,EBF3,Q9H4W6
222553,SLC35F1,Q5T1Q4
84869,CBR4,Q8N4T8
4720,NDUFS2,O75306
2180,ACSL1,P33121
23291,FBXW11,Q9UKB1
3017,H2BC5,P58876
7328,UBE2H,P62256
5202,PFDN2,Q9UHV9
529,ATP6V1E1,P36543
64793,CEP85,Q6P2H3
58511,DNASE2B,Q8WZ79
23429,RYBP,Q8N488
9378,NRXN1,P58400
9378,NRXN1,Q9ULB1
81618,ITM2C,Q9NQX7
85437,ZCRB1,Q8TBF4
51504,TRMT112,Q9UI30
49856,WRAP73,Q9P2S5
6237,RRAS,P10301
166863,RBM46,Q8TBY0
1176,AP3S1,Q92572
1993,ELAVL2,Q12926
27010,TPK1,Q9H3S4
63892,THADA,Q6YHU6
26266,SLC13A4,Q9UKG4
6038,RNASE4,P34096
199746,U2AF1L4,Q8WU68
121256,TMEM132D,Q14C87
7389,UROD,P06132
25902,MTHFD1L,Q6UB35
81887,LAS1L,Q9Y4W2
6988,TCTA,P57738
6176,RPLP1,P05386
83461,CDCA3,Q99618
159013,CXorf38,Q8TB03
663,BNIP2,Q12982
55068,ENOX1,Q8TC92
84073,MYCBPAP,Q8TBZ2
84838,ZNF496,Q96IT1
64429,ZDHHC6,Q9H6R6
63928,CHP2,O43745
84649,DGAT2,Q96PD7
2155,F7,P08709
7056,THBD,P07204
6506,SLC1A2,P43004
3658,IREB2,P48200
285613,RELL2,Q8NC24
79038,ZFYVE21,Q9BQ24
151888,BTLA,Q7Z6A9
54414,SIAE,Q9HAT2
4332,MNDA,P41218
22868,FASTKD2,Q9NYY8
114899,C1QTNF3,Q9BXJ4
26001,RNF167,Q9H6Y7
10653,SPINT2,O43291
219623,TMEM26,Q6ZUK4
23421,ITGB3BP,Q13352
92799,SHKBP1,Q8TBC3
30813,VSX1,Q9NZR4
340900,EBLN1,P0CF75
6457,SH3GL3,Q99963
2632,GBE1,Q04446
8443,GNPAT,O15228
54829,ASPN,Q9BXN1
8195,MKKS,Q9NPJ1
10891,PPARGC1A,Q9UBK2
29,ABR,Q12979
145173,B3GLCT,Q6Y288
151647,TAFA4,Q96LR4
10919,EHMT2,Q96KQ7
4199,ME1,P48163
54765,TRIM44,Q96DX7
59345,GNB4,Q9HAV0
6261,RYR1,P21817
83723,TLCD3B,Q71RH2
5692,PSMB4,P28070
5071,PRKN,O60260
2773,GNAI3,P08754
7770,ZNF227,Q86WZ6
9617,MTRF1,O75570
10526,IPO8,O15397
4716,NDUFB10,O96000
3632,INPP5A,Q14642
25823,TPSG1,Q9NRR2
51735,RAPGEF6,Q8TEU7
204851,HIPK1,Q86Z02
64285,RHBDF1,Q96CC6
93953,GCNA,Q96QF7
5236,PGM1,P36871
26073,POLDIP2,Q9Y2S7
2868,GRK4,P32298
1196,CLK2,P49760
123970,C16orf78,Q8WTQ4
7287,TULP1,O00294
2782,GNB1,P62873
389898,UBE2NL,Q5JXB2
7716,VEZF1,Q14119
23354,HAUS5,O94927
259266,ASPM,Q8IZT6
89870,TRIM15,Q9C019
6785,ELOVL4,Q9GZR5
220965,FAM13C,Q8NE31
8601,RGS20,O76081
7037,TFRC,P02786
2794,GNL1,P36915
1282,COL4A1,P02462
349565,NMNAT3,Q96T66
79858,NEK11,Q8NG66
55032,SLC35A5,Q9BS91
23633,KPNA6,O60684
348094,ANKDD1A,Q495B1
259197,NCR3,O14931
199990,FAAP20,Q6NZ36
7248,TSC1,Q92574
6232,RPS27,P42677
8707,B3GALT2,O43825
8943,AP3D1,O14617
55651,NHP2,Q9NX24
79961,DENND2D,Q9H6A0
10152,ABI2,Q9NYB9
51374,ATRAID,Q6UW56
6383,SDC2,P34741
121599,SPIC,Q8N5J4
6732,SRPK1,Q96SB4
114034,TOE1,Q96GM8
84253,GARNL3,Q5VVW2
53425343,PLGLB1; PLGLB2,Q02325
22809,ATF5,Q9Y2D1
55023,PHIP,Q8WWQ0
91137,SLC25A46,Q96AG3
55300,PI4K2B,Q8TCG2
10940,POP1,Q99575
65108,MARCKSL1,P49006
10767,HBS1L,Q9Y450
725,C4BPB,P20851
123207,C15orf40,Q8WUR7
339804,C2orf74,A8MZ97
1601,DAB2,P98082
7358,UGDH,O60701
84285,EIF1AD,Q8N9N8
11046,SLC35D2,Q76EJ3
132946,ARL9,Q6T311
440,ASNS,P08243
284427,SLC25A41,Q8N5S1
4134,MAP4,P27816
2324,FLT4,P35916
57136,APMAP,Q9HDC9
443,ASPA,P45381
55827,DCAF6,Q58WW2
9220,TIAF1,O95411
79086,SMIM7,Q9BQ49
3783,KCNN4,O15554
6727,SRP14,P37108
26271,FBXO5,Q9UKT4
65977,PLEKHA3,Q9HB20
613,BCR,P11274
55629,PNRC2,Q9NPJ4
8550,MAPKAPK5,Q8IW41
80304,WDCP,Q9H6R7
10130,PDIA6,Q15084
57826,RAP2C,Q9Y3L5
3821,KLRC1,P26715
430,ASCL2,Q99929
10815,CPLX1,O14810
3594,IL12RB1,P42701
947,CD34,P28906
2987,GUK1,Q16774
5090,PBX3,P40426
92856,IMP4,Q96G21
63027,SLC22A23,A1A5C7
1302,COL11A2,P13942
57644,MYH7B,A7E2Y1
10000,AKT3,Q9Y243
253582,TMEM244,Q5VVB8
1646,AKR1C2,P52895
80723,SLC35G2,Q8TBE7
327,APEH,P13798
84064,HDHD2,Q9H0R4
163071,ZNF114,Q8NC26
222584,FAM83B,Q5T0W9
337867,UBAC2,Q8NBM4
54499,TMCO1,Q9UM00
284004,HEXD,Q8WVB3
88455,ANKRD13A,Q8IZ07
64976,MRPL40,Q9NQ50
84844,PHF5A,Q7RTV0
339145,FAM92B,Q6ZTR7
347148,QRFP,P83859
25888,ZNF473,Q8WTR7
57492,ARID1B,Q8NFD5
6117,RPA1,P27694
1387,CREBBP,Q92793
3215,HOXB5,P09067
80279,CDK5RAP3,Q96JB5
146723,C17orf77,Q96MU5
55578,SUPT20H,Q8NEM7
84464,SLX4,Q8IY92
7873,MANF,P55145
5253,PHF2,O75151
51022,GLRX2,Q9NS18
28956,LAMTOR2,Q9Y2Q5
10538,BATF,Q16520
7173,TPO,P07202
123036,TC2N,Q8N9U0
10456,HAX1,O00165
161742,SPRED1,Q7Z699
1281,COL3A1,P02461
124995,MRPL10,Q7Z7H8
8533,COPS3,Q9UNS2
9450,LY86,O95711
29083,GTPBP8,Q8N3Z3
347411,MPC1L,P0DKB6
4168,MCF2,P10911
85359,DGCR6L,Q9BY27
133383,SETD9,Q8NE22
51642,MRPL48,Q96GC5
1186,CLCN7,P51798
55628,ZNF407,Q9C0G0
5935,RBM3,P98179
26276,VPS33B,Q9H267
122618,PLD4,Q96BZ4
6206,RPS12,P25398
7700,ZNF141,Q15928
1174,AP1S1,P61966
55520,ELAC1,Q9H777
84307,ZNF397,Q8NF99
1973,EIF4A1,P60842
51249,TMEM69,Q5SWH9
26103,LRIT1,Q9P2V4
285367,RPUSD3,Q6P087
29781,NCAPH2,Q6IBW4
94121,SYTL4,Q96C24
10157,AASS,Q9UDR5
114571,SLC22A9,Q8IVM8
8747,ADAM21,Q9UKJ8
2990,GUSB,P08236
55244,SLC47A1,Q96FL8
220388,CCDC89,Q8N998
9,NAT1,P18440
83394,PITPNM3,Q9BZ71
23438,HARS2,P49590
80740,LY6G6C,O95867
3581,IL9R,Q01113
10488,CREB3,O43889
862,RUNX1T1,Q06455
55181,SMG8,Q8ND04
118788,PIK3AP1,Q6ZUJ8
145957,NRG4,Q8WWG1
7187,TRAF3,Q13114
1101,CHAD,O15335
8076,MFAP5,Q13361
54467,ANKIB1,Q9P2G1
5004,ORM1,P02763
10161,LPAR6,P43657
28513,CDH19,Q9H159
24,ABCA4,P78363
85289,KRTAP4-5,Q9BYR2
7756,ZNF207,O43670
92399,MRRF,Q96E11
6850,SYK,P43405
154214,RNF217,Q8TC41
55759,WDR12,Q9GZL7
2273,FHL1,Q13642
55205,ZNF532,Q9HCE3
224,ALDH3A2,P51648
92591,ASB16,Q96NS5
10947,AP3M2,P53677
4772,NFATC1,O95644
5720,PSME1,Q06323
55784,MCTP2,Q6DN12
80018,NAA25,Q14CX7
55603,TENT5A,Q96IP4
122060,SLAIN1,Q8ND83
51062,ATL1,Q8WXF7
2354,FOSB,P53539
51426,POLK,Q9UBT6
1456,CSNK1G3,Q9Y6M4
256949,KANK3,Q6NY19
64782,AEN,Q8WTP8
116135,LRRC3B,Q96PB8
5136,PDE1A,P54750
84639,IL1F10,Q8WWZ1
8454,CUL1,Q13616
134510,UBLCP1,Q8WVY7
30836,DNTTIP2,Q5QJE6
89887,ZNF628,Q5EBL2
845,CASQ2,O14958
115362,GBP5,Q96PP8
57539,WDR35,Q9P2L0
29098,RANGRF,Q9HD47
3048,HBG2,P69892
113802,HENMT1,Q5T8I9
158405,KIAA1958,Q8N8K9
10720,UGT2B11,O75310
121549,ASCL4,Q6XD76
10744,PTTG2,Q9NZH5
83862,TMEM120A,Q9BXJ8
140689,CBLN4,Q9NTU7
7780,SLC30A2,Q9BRI3
200172,SLFNL1,Q499Z3
3169,FOXA1,P55317
56005,MYDGF,Q969H8
5870,RAB6A,P20340
6309,SC5D,O75845
27198,HCAR1,Q9BXC0
283933,ZNF843,Q8N446
1802,DPH2,Q9BQC3
51101,ZC2HC1A,Q96GY0
6890,TAP1,Q03518
56654,NPDC1,Q9NQX5
11258,DCTN3,O75935
7101,NR2E1,Q9Y466
4686,NCBP1,Q09161
2959,GTF2B,Q00403
51440,HPCAL4,Q9UM19
84152,PPP1R1B,Q9UD71
54808,DYM,Q7RTS9
84216,TMEM117,Q9H0C3
246269,AFG1L,Q8WV93
3839,KPNA3,O00505
1500,CTNND1,O60716
79174,CRELD2,Q6UXH1
26022,TMEM98,Q9Y2Y6
6276,S100A5,P33763
60681,FKBP10,Q96AY3
60684,TRAPPC11,Q7Z392
11091,WDR5,P61964
10983,CCNI,Q14094
85441,HELZ2,Q9BYK8
55128,TRIM68,Q6AZZ1
56829,ZC3HAV1,Q7Z2W4
24148,PRPF6,O94906
51657,STYXL1,Q9Y6J8
284131,ENDOV,Q8N8Q3
147323,STARD6,P59095
51663,ZFR,Q96KR1
5771,PTPN2,P17706
25913,POT1,Q9NUX5
7078,TIMP3,P35625
51599,LSR,Q86X29
55074,OXR1,Q8N573
60560,NAA35,Q5VZE5
9733,SART3,Q15020
58515,SELENOK,Q9Y6D0
60313,GPBP1L1,Q9HC44
579,NKX3-2,P78367
7733,ZNF180,Q9UJW8
166379,BBS12,Q6ZW61
339344,MYPOP,Q86VE0
140699,MROH8,Q9H579
59285,CACNG6,Q9BXT2
25978,CHMP2B,Q9UQN3
10777,ARPP21,Q9UBL0
6730,SRP68,Q9UHB9
81616,ACSBG2,Q5FVE4
85453,TSPYL5,Q86VY4
257144,GCSAM,Q8N6F7
53918,PELO,Q9BRX2
113091,PTH2,Q96A98
28977,MRPL42,Q9Y6G3
673,BRAF,P15056
81539,SLC38A1,Q9H2H9
340562,SATL1,Q86VE3
22889,KHDC4,Q7Z7F0
219681,ARMC3,Q5W041
79714,CCDC51,Q96ER9
57570,TRMT5,Q32P41
4661,MYT1,Q01538
23325,WASHC4,Q2M389
26289,AK5,Q9Y6K8
57716,PRX,Q9BXM0
22794,CASC3,O15234
128229,TSACC,Q96A04
196441,ZFC3H1,O60293
8720,MBTPS1,Q14703
57062,DDX24,Q9GZR7
8796,SCEL,O95171
2909,ARHGAP35,Q9NRY4
23333,DPY19L1,Q2PZI1
9530,BAG4,O95429
23423,TMED3,Q9Y3Q3
11199,ANXA10,Q9UJ72
51222,ZNF219,Q9P2Y4
1718,DHCR24,Q15392
51526,OSER1,Q9NX31
6565,SLC15A2,Q16348
6356,CCL11,P51671
2038,EPB42,P16452
9057,SLC7A6,Q92536
5641,LGMN,Q99538
7982,ST7,Q9NRC1
25992,SNED1,Q8TER0
445,ASS1,P00966
966,CD59,P13987
57111,RAB25,P57735
127253,TYW3,Q6IPR3
8295,TRRAP,Q9Y4A5
149465,CFAP57,Q96MR6
5533,PPP3CC,P48454
11316,COPE,O14579
112483,SAT2,Q96F10
27189,IL17C,Q9P0M4
5532,PPP3CB,P16298
5348,FXYD1,O00168
9191,DEDD,O75618
6434,TRA2B,P62995
22803,XRN2,Q9H0D6
8499,PPFIA2,O75334
64425,POLR1E,Q9GZS1
25871,NEPRO,Q6NW34
55245,UQCC1,Q9NVA1
10352,WARS2,Q9UGM6
23305,ACSL6,Q9UKU0
7556,ZNF10,P21506
79258,MMEL1,Q495T6
6631,SNRPC,P09234
85364,ZCCHC3,Q9NUD5
10256,CNKSR1,Q969H4
83953,FCAMR,Q8WWV6
3015,H2AZ1,P0C0S5
57470,LRRC47,Q8N1G4
79596,OBI1,Q5W0B1
10175,CNIH1,O95406
57670,KIAA1549,Q9HCM3
2134,EXTL1,Q92935
51645,PPIL1,Q9Y3C6
91749,MFSD4B,Q5TF39
57706,DENND1A,Q8TEH3
3620,IDO1,P14902
55186,SLC25A36,Q96CQ1
3054,HCFC1,P51610
10252,SPRY1,O43609
1295,COL8A1,P27658
78987,CRELD1,Q96HD1
79683,ZDHHC14,Q8IZN3
391712,TRIM61,Q5EBN2
9229,DLGAP1,O14490
7453,WARS1,P23381
392390,OR1L6,Q8NGR2
3445,IFNA8,P32881
55571,CNOT11,Q9UKZ1
9528,TMEM59,Q9BXS4
55437,STRADB,Q9C0K7
91012,CERS5,Q8N5B7
54221,SNTG2,Q9NY99
3182,HNRNPAB,Q99729
55254,TMEM39A,Q9NV64
5341,PLEK,P08567
9459,ARHGEF6,Q15052
53942,CNTN5,O94779
221496,LEMD2,Q8NC56
657,BMPR1A,P36894
10758,TRAF3IP2,O43734
10238,DCAF7,P61962
301,ANXA1,P04083
8428,STK24,Q9Y6E0
1798,DPAGT1,Q9H3H5
3002,GZMB,P10144
7477,WNT7B,P56706
80237,ELL3,Q9HB65
6170,RPL39,P62891
9475,ROCK2,O75116
7352,UCP3,P55916
26121,PRPF31,Q8WWY3
399888,FAM180B,Q6P0A1
27301,APEX2,Q9UBZ4
10670,RRAGA,Q7L523
139760,GPR119,Q8TDV5
91768,CABLES1,Q8TDN4
92667,MGME1,Q9BQP7
113220,KIF12,Q96FN5
2495,FTH1,P02794
80324,PUS1,Q9Y606
41432555894,DEFB103A; DEFB103B,P81534
112936,VPS26B,Q4G0F5
4050,LTB,Q06643
10457,GPNMB,Q14956
51444,RNF138,Q8WVD3
256691,MAMDC2,Q7Z304
2181,ACSL3,O95573
23452,ANGPTL2,Q9UKU9
1958,EGR1,P18146
1464,CSPG4,Q6UVK1
9147,NEMF,O60524
55379,LRRC59,Q96AG4
27429,HTRA2,O43464
221391,OPN5,Q6U736
56937,PMEPA1,Q969W9
1838,DTNB,O60941
59350,RXFP1,Q9HBX9
6262,RYR2,Q92736
127550,A3GALT2,U3KPV4
3998,LMAN1,P49257
8703,B4GALT3,O60512
79645,EFCAB1,Q9HAE3
100996939,PYURF,Q96I23
4034,LRCH4,O75427
10449,ACAA2,P42765
91582,RPS19BP1,Q86WX3
55766,H2AJ,Q9BTM1
9462,RASAL2,Q9UJF2
338949,TMEM202,A6NGA9
3854,KRT6B,P04259
51747,LUC7L3,O95232
84154,RPF2,Q9H7B2
1005292157730,ZNF177,Q13360
55915,LANCL2,Q9NS86
1496,CTNNA2,P26232
23229,ARHGEF9,O43307
4629,MYH11,P35749
347730,LRRTM1,Q86UE6
55151,TMEM38B,Q9NVV0
55677,IWS1,Q96ST2
2017,CTTN,Q14247
115703,ARHGAP33,O14559
54657,UGT1A4,P22310
374470,C12orf42,Q96LP6
57002,YAE1,Q9NRH1
6897,TARS1,P26639
10430,TMEM147,Q9BVK8
135114,HINT3,Q9NQE9
30,ACAA1,P09110
11346,SYNPO,Q8N3V7
339983,NAT8L,Q8N9F0
57148,RALGAPB,Q86X10
55795,PCID2,Q5JVF3
10200,MPHOSPH6,Q99547
29889,GNL2,Q13823
146894,CD300LG,Q6UXG3
64421,DCLRE1C,Q96SD1
11031,RAB31,Q13636
7802,DNALI1,O14645
10116,FEM1B,Q9UK73
55634,KRBOX4,Q5JUW0
1506,CTRL,P40313
51020,HDDC2,Q7Z4H3
10857,PGRMC1,O00264
7462,LAT2,Q9GZY6
6819,SULT1C2,O00338
147746,HIPK4,Q8NE63
84259,DCUN1D5,Q9BTE7
23474,ETHE1,O95571
26086,GPSM1,Q86YR5
22985,ACIN1,Q9UKV3
79149,ZSCAN5A,Q9BUG6
10194,TSHZ1,Q6ZSZ6
2705,GJB1,P08034
403,ARL3,P36405
5431,POLR2B,P30876
4010,LMX1B,O60663
55502,HES6,Q96HZ4
57555,NLGN2,Q8NFZ4
51650,MRPS33,Q9Y291
23394,ADNP,Q9H2P0
197335,WDR90,Q96KV7
54832,VPS13C,Q709C8
7268,TTC4,O95801
10671,DCTN6,O00399
6604,SMARCD3,Q6STE5
140876,RIPOR3,Q96MK2
23648,SSBP3,Q9BWW4
55734,ZFP64,Q9NTW7
85415,RHPN2,Q8IUC4
286006,LSMEM1,Q8N8F7
113201,CASC4,Q6P4E1
51271,UBAP1,Q9NZ09
3219,HOXB9,P17482
79692,ZNF322,Q6U7Q0
84656,GLYR1,Q49A26
51538,ZCCHC17,Q9NP64
4695,NDUFA2,O43678
2824,GPM6B,Q13491
3601,IL15RA,Q13261
27241,BBS9,Q3SYG4
6184,RPN1,P04843
9884,LRRC37A,A6NMS7
1503,CTPS1,P17812
93183,PIGM,Q9H3S5
57654,UVSSA,Q2YD98
154865,IQUB,Q8NA54
79915,ATAD5,Q96QE3
2266,FGG,P02679
3949,LDLR,P01130
29091,STXBP6,Q8NFX7
8793,TNFRSF10D,Q9UBN6
54857,GDPD2,Q9HCC8
716,C1S,P09871
79132,DHX58,Q96C10
6509,SLC1A4,P43007
10523,CHERP,Q8IWX8
126432,RINL,Q6ZS11
84159,ARID5B,Q14865
162993,ZNF846,Q147U1
63827,BCAN,Q96GW7
10943,MSL3,Q8N5Y2
366,AQP9,O43315
5777,PTPN6,P29350
54490,UGT2B28,Q9BY64
7093,TLL2,Q9Y6L7
125476,INO80C,Q6PI98
3988,LIPA,P38571
7103,TSPAN8,P19075
6132,RPL8,P62917
7984,ARHGEF5,Q12774
6372,CXCL6,P80162
286343,LURAP1L,Q8IV03
64342,HS1BP3,Q53T59
91966,EOLA1,Q8TE69
949,SCARB1,Q8WTV0
8027,STAM,Q92783
164237,WFDC13,Q8IUB5
56999,ADAMTS9,Q9P2N4
26499,PLEK2,Q9NYT0
5696,PSMB8,P28062
9319,TRIP13,Q15645
126792,B3GALT6,Q96L58
24147,FJX1,Q86VR8
23526,ARHGAP45,Q92619
150275,CCDC117,Q8IWD4
83855,KLF16,Q9BXK1
55670,PEX26,Q7Z412
3809,KIR2DS4,P43632
140460,ASB7,Q9H672
143884,CWF19L2,Q2TBE0
5055,SERPINB2,P05120
51400,PPME1,Q9Y570
81706,PPP1R14C,Q8TAE6
